,id,scrape_id,host_id,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
10956,46420867,20230329041210,135708879,100,32,36,19.42634,-99.13829,12,2.0,3.0,9.0,2726.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,20,43,73,341,49,28,0,4.71,4.84,4.78,4.9,4.8,4.94,4.84,32,32,0,0,2.76
10959,46660756,20230329041210,288553524,100,8,8,19.28328,-99.18899,1,2.0,1.0,1.0,207.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,28,58,88,363,9,9,1,4.44,4.33,4.56,4.11,4.33,4.33,4.56,8,0,8,0,0.77
10960,46421413,20230329041210,145215359,100,3,3,19.24684,-99.097,7,2.0,3.0,4.0,680.0,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,26,301,8,0,0,4.5,4.25,5.0,5.0,4.63,5.0,4.25,3,3,0,0,0.28
10963,46735286,20230329041210,41963013,100,53,72,19.43772,-99.1993,4,2.0,2.0,3.0,2339.0,2,1124,2.0,2.0,1125.0,1125.0,2.0,1125.0,6,20,21,274,77,52,5,4.82,4.77,4.94,4.7,4.86,4.92,4.75,46,36,10,0,2.8
10964,46735305,20230329041210,51921637,96,26,49,19.42472,-99.16229,1,2.0,1.0,2.0,543.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,26,56,86,324,10,6,1,5.0,5.0,5.0,5.0,5.0,5.0,4.9,16,0,6,10,0.38
10966,46664679,20230329041210,23451355,98,26,27,19.37044,-99.28573,1,2.0,1.0,1.0,289.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,0,6,0,0,4.83,4.83,4.67,4.83,4.83,4.67,4.83,21,0,21,0,0.32
10967,46664944,20230329041210,377165148,50,1,2,19.35788,-99.27347,4,2.0,2.0,2.0,1791.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,57,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,1,1,0,0,0.11
10969,46433231,20230329041210,201069113,95,6,20,19.36255,-99.05844,2,2.0,1.0,1.0,900.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,6,2,4,0,1.7024350397517938
10973,46665058,20230329041210,23451355,98,26,27,19.43548,-99.14943,1,2.0,1.0,1.0,359.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,0,19,10,0,4.58,4.68,4.42,4.79,4.89,4.89,4.68,21,0,21,0,1.07
10975,46673194,20230329041210,2252541,100,2,7,19.41413,-99.1573,6,2.0,2.0,4.0,1000.0,2,33,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,56,86,86,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0.05
10977,46681133,20230329041210,106842759,91,2,3,19.3548,-99.19247,6,3.0,3.0,3.0,2200.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,22,24,24,173,24,15,1,4.88,4.92,4.79,5.0,5.0,4.88,4.96,1,1,0,0,0.86
10978,46452447,20230329041210,106186128,100,8,8,19.48949,-99.17181,8,2.0,3.0,4.0,919.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,20,37,62,324,169,96,7,4.74,4.85,4.85,4.74,4.79,4.71,4.79,8,8,0,0,5.91
10979,46455342,20230329041210,106186128,100,8,8,19.49058,-99.17366,7,2.0,2.0,4.0,919.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,18,39,67,323,180,89,3,4.86,4.88,4.9,4.88,4.89,4.73,4.87,8,8,0,0,6.35
10980,46748604,20230329041210,165233167,100,1,2,19.43086,-99.16613,4,2.0,2.0,3.0,1250.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,18,48,78,353,35,14,1,4.71,4.77,4.77,4.86,4.91,4.94,4.77,1,1,0,0,1.45
10981,46749022,20230329041210,377803073,70,2,2,19.43755,-99.1817,6,2.0,2.0,3.0,1271.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,26,56,59,59,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1,1,0,0,0.4
10987,46455480,20230329041210,191003257,99,1,3,19.43595,-99.15295,8,3.0,3.0,6.0,3096.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,13,31,51,51,98,49,2,4.88,4.91,4.87,4.81,4.93,4.94,4.91,1,1,0,0,3.52
10988,46465555,20230329041210,253838246,100,1,4,19.36045,-99.16228,4,2.0,2.0,2.0,1257.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,18,48,78,161,38,19,1,4.82,4.87,4.74,4.97,4.97,4.95,4.84,1,1,0,0,1.34
10989,46689828,20230329041210,207240505,71,83,85,19.46228,-99.14497,2,4.0,1.0,2.0,299.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,82,0,40,42,1.7024350397517938
10995,46468963,20230329041210,58873114,100,5,24,19.40958,-99.18246,5,2.0,3.0,4.0,3092.0,1,1125,1.0,3.0,1125.0,1125.0,1.1,1125.0,17,44,47,135,58,26,2,4.91,4.95,4.91,4.93,4.98,4.84,4.83,2,2,0,0,2.08
10999,46757423,20230329041210,375169008,100,25,25,19.39221,-99.17488,6,2.0,2.0,3.0,4230.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,16,43,71,332,4,1,0,4.75,4.75,4.5,5.0,5.0,5.0,5.0,25,19,6,0,0.18
11000,46757860,20230329041210,375169008,100,25,25,19.39382,-99.17617,6,2.0,2.0,3.0,4230.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,51,81,346,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,25,19,6,0,1.7024350397517938
11001,46757982,20230329041210,375169008,100,25,25,19.39291,-99.17623,6,2.0,2.0,3.0,4230.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,87,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,25,19,6,0,1.7024350397517938
11003,46483942,20230329041210,375988264,0,1,1,19.45639,-99.14096,4,2.0,4.0,1.9612992109547864,630.0,180,365,180.0,180.0,365.0,365.0,180.0,365.0,0,0,10,285,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
11005,46488356,20230329041210,13872390,96,9,9,19.39859,-99.15364,4,3.0,2.0,2.0,975.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,29,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
11006,46758040,20230329041210,375169008,100,25,25,19.39241,-99.17415,6,2.0,2.0,3.0,4230.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,27,296,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,25,19,6,0,1.7024350397517938
11007,46691090,20230329041210,49505532,96,3,3,19.3699,-99.17887,6,2.0,2.0,3.0,1095.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,21,45,66,328,39,12,2,4.97,4.97,4.77,4.92,4.97,5.0,4.97,3,1,2,0,1.46
11017,46493453,20230329041210,41963013,100,53,72,19.40925,-99.17083,5,2.0,2.0,3.0,2632.0,2,1124,2.0,2.0,1125.0,1125.0,2.0,1125.0,9,20,27,240,85,29,0,4.82,4.84,4.92,4.89,4.8,4.99,4.79,46,36,10,0,3.1
11018,46764385,20230329041210,107475129,97,4,10,19.41062,-99.162,1,3.0,1.0,1.0,340.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,18,48,78,353,4,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,0,0.18
11022,46771724,20230329041210,236301634,99,86,109,19.43645477294922,-99.20459747314452,6,2.0,3.0,3.0,2899.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,3,48,25,0,4.88,4.92,4.92,5.0,5.0,4.98,4.77,86,86,0,0,1.73
11024,46494601,20230329041210,8995867,92,17,18,19.4111,-99.1779,12,5.0,5.0,7.0,8376.0,3,30,2.0,3.0,1125.0,1125.0,2.4,1125.0,22,48,78,257,40,23,0,4.98,5.0,4.95,4.88,5.0,4.95,4.85,12,10,2,0,1.39
11025,46771735,20230329041210,236301634,99,86,109,19.43645477294922,-99.20459747314452,2,2.0,2.0,2.0,2855.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,22,52,82,9,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.78,86,86,0,0,0.34
11033,46508520,20230329041210,137132393,99,17,17,19.36562,-99.26355,2,2.0,1.0,1.0,1349.0,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,0,0,19,294,24,1,0,4.92,4.83,4.88,4.67,4.96,5.0,4.88,17,17,0,0,0.85
11038,46511703,20230329041210,8995867,92,17,18,19.4118,-99.17685,16,5.0,5.0,8.0,16535.0,1,30,1.0,1.0,30.0,30.0,1.0,30.0,0,0,0,59,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12,10,2,0,0.14
11045,46792871,20230329041210,207240505,71,83,85,19.46426,-99.14419,1,2.0,1.0,1.0,201.0,28,365,28.0,28.0,365.0,365.0,28.0,365.0,25,55,85,360,8,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,82,0,40,42,0.33
11046,46717456,20230329041210,79895724,100,25,26,19.431076049804688,-99.16026306152344,1,4.0,1.0,1.0,326.0,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,25,48,73,249,63,30,0,4.75,4.81,4.6,4.78,4.78,4.9,4.67,22,1,12,9,2.26
11047,46794024,20230329041210,352980026,89,5,6,19.41098,-99.1734,4,2.0,2.0,2.0,1643.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,20,46,56,331,29,19,0,4.76,4.83,4.79,5.0,4.79,4.86,4.66,5,5,0,0,1.17
11049,46724846,20230329041210,332320562,88,1,1,19.3757,-99.17974,3,2.0,2.0,2.0,959.0,2,45,2.0,2.0,45.0,45.0,2.0,45.0,14,43,73,73,33,14,2,4.88,4.91,4.91,5.0,4.88,4.94,4.82,1,1,0,0,1.21
11054,46794739,20230329041210,3919211,100,53,91,19.44181,-99.19723,4,2.0,2.0,2.0,1421.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,22,52,82,82,78,34,2,4.76,4.77,4.78,4.86,4.81,4.94,4.74,52,48,4,0,2.96
11055,46796540,20230329041210,48530659,78,3,3,19.41352,-99.15612,3,2.0,2.0,2.0,2571.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,179,7,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.71,1,1,0,0,0.31
11057,47123083,20230329041210,37036293,100,47,51,19.42963,-99.16524,5,2.0,2.0,4.0,1472.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,20,50,80,354,26,26,3,4.96,4.92,4.85,4.88,4.81,5.0,4.81,32,32,0,0,4.02
11058,46797395,20230329041210,134902501,99,4,4,19.49037,-99.13231,7,2.0,2.0,5.0,1035.0,4,365,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,0,23,0,0,4.83,4.87,4.91,4.74,4.96,4.87,4.96,4,4,0,0,0.83
11062,46947242,20230329041210,295311081,100,5,5,19.4173,-99.1667,6,2.0,3.0,3.0,2277.0,1,365,1.0,3.0,1125.0,1125.0,1.7,1125.0,14,39,63,240,71,27,3,4.9,4.89,4.94,4.9,4.94,4.96,4.86,3,3,0,0,2.88
11063,47136880,20230329041210,270372408,100,21,24,19.43291,-99.21486,4,3.0,2.0,2.0,2421.0,2,31,2.0,2.0,1125.0,1125.0,2.0,1125.0,24,54,84,84,48,18,1,4.65,4.85,4.79,4.83,4.81,4.73,4.63,16,16,0,0,1.79
11068,47143971,20230329041210,155474778,0,1,1,19.40984,-99.1674,5,2.0,2.0,3.0,3097.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,17,47,77,287,27,11,1,4.96,4.89,4.96,4.96,5.0,4.96,4.89,1,1,0,0,1.07
11070,46947649,20230329041210,379415771,100,3,3,19.41532,-99.15841,4,2.0,2.0,2.0,1250.0,6,30,6.0,6.0,1125.0,1125.0,6.0,1125.0,10,37,67,67,36,16,1,4.72,4.83,4.72,4.97,4.89,4.89,4.44,1,1,0,0,1.36
11074,46819810,20230329041210,156455377,100,13,13,19.41233,-99.17881,2,2.0,1.0,1.0,440.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,10,40,70,345,110,48,5,4.7,4.8,4.75,4.85,4.89,4.95,4.63,13,1,12,0,3.97
11078,46836250,20230329041210,207240505,71,83,85,19.46396,-99.14571,1,2.0,1.0,1.0,206.0,28,365,28.0,28.0,365.0,365.0,28.0,365.0,30,60,90,365,3,0,0,4.33,5.0,4.67,4.67,5.0,5.0,4.67,82,0,40,42,0.11
11085,46867703,20230329041210,108014318,0,1,1,19.38439,-99.16405,3,2.0,3.0,1.9612992109547864,500.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,0,1,0,1.7024350397517938
11086,47156431,20230329041210,39266750,100,6,6,19.44422,-99.20004,6,3.0,3.0,3.0,3500.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,25,55,85,355,31,28,1,4.87,4.9,4.94,4.97,4.81,4.87,4.81,5,5,0,0,2.03
11088,46964371,20230329041210,74372661,97,3,8,19.36374,-99.14308,5,2.0,2.0,2.0,999.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,365,16,6,0,4.5,4.44,4.63,5.0,4.94,4.81,4.5,3,3,0,0,0.6
11094,46872141,20230329041210,236301634,99,86,109,19.43645477294922,-99.20459747314452,2,2.0,2.0,2.0,2786.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,29,59,89,119,20,3,0,4.75,4.7,4.9,4.65,4.7,4.85,4.55,86,86,0,0,0.72
11099,47164324,20230329041210,52082638,100,2,2,19.30142,-99.11971,6,2.0,2.0,3.0,1199.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,12,42,72,162,39,26,0,4.97,4.97,4.97,4.85,4.95,5.0,4.95,1,1,0,0,1.53
11103,47172352,20230329041210,740759,98,19,21,19.44255,-99.20101,6,2.0,3.0,3.0,1511.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,12,37,67,156,38,23,0,4.5,4.61,4.61,4.61,4.74,4.95,4.61,16,6,10,0,1.4
11104,46972288,20230329041210,103368634,0,1,1,19.44174,-99.21118,2,3.0,1.0,1.0,300.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,0,1,0,1.7024350397517938
11117,47202975,20230329041210,141961143,91,2,2,19.44092,-99.18386,5,2.0,2.0,3.0,1180.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,16,46,76,351,6,4,0,4.17,4.83,4.33,4.33,4.67,4.83,4.17,2,2,0,0,0.27
11120,47204698,20230329041210,308622846,98,1,1,19.343476628182284,-99.17473974232789,8,2.0,3.0,6.0,1400.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,7,33,50,325,30,30,4,4.87,4.97,4.9,4.97,4.97,5.0,4.9,1,1,0,0,3.81
11133,47025011,20230329041210,46496098,99,9,9,19.37141,-99.165672,4,2.0,2.0,2.0,899.0,2,19,2.0,2.0,1125.0,1125.0,2.0,1125.0,11,41,66,95,49,35,5,4.88,4.92,4.94,4.96,4.92,4.92,4.96,2,2,0,0,1.77
11134,47028402,20230329041210,380150957,0,1,1,19.43875,-99.20073,4,2.0,2.0,2.0,1616.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,22,0,0,4.91,5.0,5.0,5.0,4.95,5.0,4.82,1,1,0,0,0.79
11138,47224211,20230329041210,241327887,100,22,22,19.38545,-99.18198,2,2.0,1.0,1.0,800.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,28,58,333,49,25,0,4.53,4.67,4.45,4.51,4.35,4.88,4.55,22,8,14,0,1.78
11141,46901093,20230329041210,207240505,71,83,85,19.46102,-99.14634,1,6.0,1.0,2.0,299.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,82,0,40,42,1.7024350397517938
11143,47224289,20230329041210,241327887,100,22,22,19.38543,-99.1804,3,2.0,2.0,2.0,806.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,15,44,74,349,24,1,1,4.58,4.58,4.25,4.83,4.54,4.75,4.58,22,8,14,0,0.88
11144,47228547,20230329041210,207240505,71,83,85,19.45973,-99.14685,2,4.0,1.0,2.0,199.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,82,0,40,42,1.7024350397517938
11153,46901424,20230329041210,207240505,71,83,85,19.45944,-99.14802,2,3.0,1.0,1.0,201.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,2,32,62,337,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,82,0,40,42,0.14
11160,47034988,20230329041210,33537266,98,8,11,19.43367,-99.18297,10,2.0,4.0,6.0,3415.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,14,24,47,196,76,25,0,4.58,4.66,4.66,4.8,4.82,4.96,4.7,1,1,0,0,2.95
11161,47035738,20230329041210,52042133,0,1,1,19.43079,-99.15649,4,2.0,2.0,2.0,1434.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,23,0,0,4.91,4.96,5.0,4.96,4.96,5.0,4.91,1,1,0,0,0.83
11166,46923084,20230329041210,7174720,98,9,15,19.42922,-99.1956,6,2.0,3.0,3.0,4224.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,2,10,21,230,88,51,3,4.97,4.97,4.98,4.97,4.98,4.98,4.93,9,9,0,0,3.17
11167,47253781,20230329041210,153045190,98,4,4,19.4315,-99.20392,8,2.0,3.0,3.0,4500.0,4,30,4.0,4.0,1125.0,1125.0,4.0,1125.0,13,43,46,132,21,5,0,4.76,4.9,4.48,5.0,4.81,4.9,4.86,4,4,0,0,0.91
11168,46925028,20230329041210,379102859,0,1,1,19.36993,-99.1812,4,2.0,2.0,2.0,2100.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,29,59,89,364,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
11176,46930898,20230329041210,276308401,99,12,20,19.44361,-99.20297,1,2.0,1.0,2.0,456.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,24,54,84,359,41,23,5,4.63,4.83,4.71,4.8,4.9,5.0,4.68,3,0,3,0,1.47
11181,47272712,20230329041210,50914071,100,2,2,19.33739,-99.2351,5,2.0,2.0,3.0,3900.0,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,30,60,90,180,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,2,2,0,0,1.7024350397517938
11183,47054852,20230329041210,12615485,100,31,34,19.44593,-99.2032,4,2.0,2.0,2.0,1483.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,21,51,326,18,12,0,4.83,4.94,4.89,4.89,5.0,4.94,4.83,28,28,0,0,0.66
11186,47272859,20230329041210,50914071,100,2,2,19.33806,-99.23568,2,2.0,1.0,1.0,2390.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,28,58,88,178,5,2,0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,2,2,0,0,0.19
11189,47055542,20230329041210,236301634,99,86,109,19.435205459594727,-99.20840454101562,4,2.0,2.0,2.0,2421.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,15,45,75,105,55,26,0,4.87,4.93,4.89,4.96,4.87,4.95,4.82,86,86,0,0,2.02
11190,47284346,20230329041210,193333392,99,13,17,19.41692,-99.16704,4,2.0,2.0,2.0,3900.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,3,32,32,76,23,0,4.92,4.97,4.97,4.88,4.93,4.96,4.87,12,12,0,0,2.84
11191,47055549,20230329041210,236301634,99,86,109,19.435205459594727,-99.20840454101562,4,2.0,2.0,2.0,2421.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,26,56,86,116,300,63,1,4.85,4.94,4.86,4.88,4.9,4.92,4.84,86,86,0,0,11.0
11192,47055611,20230329041210,236301634,99,86,109,19.435205459594727,-99.20840454101562,4,2.0,2.0,2.0,2401.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,21,50,80,110,41,11,0,4.78,4.83,4.78,4.71,4.8,4.85,4.66,86,86,0,0,1.51
11196,47055617,20230329041210,236301634,99,86,109,19.435205459594727,-99.20840454101562,4,2.0,2.0,2.0,2421.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,6,36,66,96,99,14,0,4.89,4.9,4.95,4.84,4.91,4.93,4.82,86,86,0,0,3.57
11197,47055675,20230329041210,236301634,99,86,109,19.435205459594727,-99.20840454101562,4,2.0,2.0,2.0,2403.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,120,30,6,0,4.73,4.77,4.77,4.93,4.8,4.83,4.6,86,86,0,0,1.12
11198,47286487,20230329041210,180725654,100,8,8,19.27257,-99.12609,4,3.0,2.0,3.0,1394.0,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,41,17,5,0,4.53,4.53,4.53,4.65,4.65,4.71,4.53,8,3,5,0,0.64
11199,47055678,20230329041210,236301634,99,86,109,19.435043334960938,-99.20835876464844,4,2.0,2.0,2.0,2421.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,29,59,89,47,9,1,4.79,4.91,4.79,4.77,4.89,4.96,4.81,86,86,0,0,1.73
11200,47295008,20230329041210,222454085,100,1,1,19.42643,-99.20758,8,4.0,4.0,5.0,5469.0,2,31,2.0,2.0,1125.0,1125.0,2.0,1125.0,29,59,89,89,27,11,2,4.89,4.96,4.89,5.0,5.0,5.0,4.89,1,1,0,0,1.02
11208,47068033,20230329041210,212104868,100,16,17,19.20793,-99.12334,8,5.0,2.0,4.0,5990.0,1,180,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,16,16,0,0,1.7024350397517938
11210,47068737,20230329041210,212104868,100,16,17,19.20967,-99.12123,6,2.0,1.0,2.0,2990.0,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,16,16,0,0,1.7024350397517938
11213,47531822,20230329041210,3919211,100,53,91,19.41992,-99.15812,1,2.0,1.0,1.0,200.0,14,1125,14.0,14.0,1125.0,1125.0,14.0,1125.0,0,0,0,0,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,52,48,4,0,0.17
11218,47072781,20230329041210,199553814,100,1,1,19.42937,-99.15346,8,2.0,2.0,4.0,957.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,7,36,51,301,99,63,2,4.62,4.72,4.59,4.81,4.84,4.86,4.66,1,1,0,0,3.73
11220,47074868,20230329041210,251150365,99,55,86,19.4352,-99.14597,8,2.0,3.0,3.0,1050.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,17,34,103,15,3,0,4.2,4.53,4.67,4.27,4.53,4.87,4.27,14,13,1,0,0.65
11223,47075469,20230329041210,380435469,100,7,9,19.302538,-99.164536,5,2.0,2.0,3.0,2289.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,56,86,353,40,17,1,4.95,4.93,5.0,4.78,4.93,4.8,4.88,6,6,0,0,1.79
11225,47534752,20230329041210,391875729,0,1,1,19.31779,-99.29795,7,3.0,4.0,4.0,5382.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,24,54,84,357,62,12,2,4.89,4.9,4.74,4.73,4.94,4.81,4.79,1,1,0,0,2.47
11228,47545114,20230329041210,10616477,100,3,3,19.43624,-99.18879,5,2.0,2.0,4.0,1862.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,19,21,21,146,39,22,3,4.95,5.0,4.9,5.0,5.0,5.0,4.87,3,3,0,0,1.71
11230,47076815,20230329041210,79895724,100,25,26,19.431076049804688,-99.16026306152344,2,6.0,1.0,1.0,613.0,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,25,48,73,250,19,9,1,4.89,4.95,4.95,4.89,5.0,4.95,4.79,22,1,12,9,0.88
11232,47332629,20230329041210,229220616,0,1,1,19.34151,-99.14892,6,2.0,3.0,4.0,1500.0,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,1,1,1,7,0,0,4.57,4.71,4.43,5.0,5.0,5.0,4.43,1,1,0,0,0.27
11241,47077697,20230329041210,335168400,95,5,5,19.40272,-99.1128,10,4.0,4.0,6.0,2223.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,24,50,78,150,16,4,0,4.88,4.94,4.94,4.75,5.0,4.94,5.0,3,3,0,0,0.67
11262,47108661,20230329041210,301761588,0,2,5,19.36363,-99.16208,4,2.0,2.0,2.0,2740.0,8,60,8.0,8.0,60.0,60.0,8.0,60.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,2,1,1,0,1.7024350397517938
11266,47578071,20230329041210,63619421,97,2,2,19.41159,-99.17745,4,2.0,2.0,2.0,5057.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,23,53,83,358,23,15,0,4.91,4.96,5.0,4.96,5.0,4.96,4.87,1,1,0,0,1.21
