,id,scrape_id,host_id,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
16970,6.78841e+17,20230300000000.0,44552469,100,1.0,1.0,41.82067,3.06757,8,2.0,4.0,4.0,167.0,3,30,1.0,7.0,30.0,30.0,4.2,30.0,16,41,61,285,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
16971,6.73867e+17,20230300000000.0,127955218,99,79.0,142.0,41.8077757,2.987287,8,3.0,4.0,5.0,342.0,1,365,1.0,7.0,365.0,365.0,5.5,365.0,0,0,0,21,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,79,79,0,0,0.5232000277238703
16977,6.68877e+17,20230300000000.0,14388943,66,14.0,14.0,41.70784,2.8525,4,2.0,1.0,2.0,260.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,29,59,89,364,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,11,11,0,0,0.5232000277238703
16979,6.74293e+17,20230300000000.0,296730808,100,1.0,1.0,41.85907787,2.731352784,8,2.0,3.0,6.0,190.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,85,21,21,0,4.62,4.62,4.57,4.86,4.9,4.48,4.67,1,1,0,0,2.73
16983,6.74368e+17,20230300000000.0,263841355,97,28.0,32.0,41.8896242,3.122325,12,3.0,6.0,9.0,419.0,1,365,1.0,7.0,365.0,365.0,2.8,365.0,18,34,34,92,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,28,28,0,0,0.5232000277238703
16984,6.69257e+17,20230300000000.0,216429495,100,1.0,1.0,42.28992,3.28089,5,2.0,3.0,3.0,204.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,4,4,0,5.0,5.0,4.5,5.0,5.0,5.0,4.0,1,1,0,0,0.5
16986,6.6928e+17,20230300000000.0,398572309,88,3.0,3.0,42.32176,2.33219,4,2.0,2.0,3.0,150.0,2,365,2.0,4.0,365.0,365.0,2.2,365.0,16,37,64,179,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,0.41
16991,6.69332e+17,20230300000000.0,468319291,60,14.0,14.0,42.3414,1.95283,7,2.0,3.0,6.0,220.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,23,53,83,330,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.26
16992,6.79435e+17,20230300000000.0,128662740,80,51.0,109.0,41.86007,3.14547,6,2.0,2.0,4.0,99.0,1,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,21,49,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50,50,0,0,0.12
16993,6.74458e+17,20230300000000.0,171935738,75,1.0,1.0,42.0547655,3.1882693,6,2.0,3.0,4.0,75.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,15,40,70,303,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.15
16994,6.79492e+17,20230300000000.0,420214931,98,52.0,56.0,42.25916,3.18169,6,2.0,3.0,5.0,95.0,1,1125,2.0,7.0,2.0,1125.0,3.6,235.1,19,45,62,321,5,5,0,4.8,5.0,4.8,4.6,5.0,5.0,5.0,35,35,0,0,0.66
16996,6.74487e+17,20230300000000.0,198562674,99,31.0,31.0,42.2847442,3.2730057,6,2.0,3.0,5.0,152.0,2,30,2.0,4.0,1125.0,1125.0,2.4,1125.0,5,20,32,157,2,2,0,4.5,4.5,3.5,4.0,4.0,4.5,3.5,28,28,0,0,0.25
17000,6.79617e+17,20230300000000.0,105691048,97,59.0,92.0,42.05036,3.19251,7,2.0,3.0,6.0,143.0,5,365,5.0,7.0,365.0,365.0,5.3,365.0,28,51,81,174,1,1,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,57,57,0,0,0.13
17001,6.74517e+17,20230300000000.0,36480812,100,3.0,3.0,41.96626,3.22976,6,2.0,2.0,5.0,266.0,2,365,2.0,7.0,365.0,365.0,2.9,365.0,22,50,76,164,2,2,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,3,3,0,0,0.28
17005,6.7965e+17,20230300000000.0,95415596,100,419.0,435.0,42.05003,3.19655,6,2.0,3.0,5.0,180.0,1,1125,2.0,2.0,2.0,1125.0,2.0,359.0,26,56,65,316,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,405,389,16,0,0.5232000277238703
17007,6.69385e+17,20230300000000.0,469056174,100,1.0,1.0,41.94677,3.19692,6,3.0,4.0,5.0,285.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,0,0,0,79,6,6,0,4.5,4.67,4.17,5.0,5.0,4.83,4.5,1,1,0,0,0.76
17009,6.69441e+17,20230300000000.0,109461701,100,13.0,16.0,42.26402,3.17464,5,2.0,3.0,3.0,264.0,1,365,1.0,7.0,365.0,365.0,1.6,365.0,3,3,3,186,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,10,10,0,0,0.5232000277238703
17011,6.74547e+17,20230300000000.0,496043769,100,8.0,9.0,41.92099959,3.203418553,6,2.0,3.0,4.0,152.0,7,28,1.0,7.0,365.0,365.0,3.1,365.0,16,46,76,318,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,8,8,0,0,0.39
17012,6.8009e+17,20230300000000.0,116980616,100,97.0,162.0,41.9958,3.18967,5,2.0,2.0,4.0,91.0,1,1125,7.0,30.0,7.0,1125.0,28.1,1097.0,0,0,0,28,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,56,56,0,0,0.5232000277238703
17016,6.69456e+17,20230300000000.0,10605940,70,1.0,2.0,41.69802,2.82719,7,2.0,3.0,5.0,195.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,23,48,64,139,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.14
17017,6.6949e+17,20230300000000.0,378569834,71,7.0,7.0,41.69238,2.8207,4,2.0,3.0,3.0,130.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,0,0,0,121,1,1,0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,7,7,0,0,0.14
17018,6.80105e+17,20230300000000.0,432584184,99,731.0,976.0,42.33954,3.18814,8,3.0,4.0,4.0,576.0,1,365,1.0,2.0,1.0,365.0,1.0,224.4,30,60,90,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,28,28,0,0,0.13
17020,6.7501e+17,20230300000000.0,107255064,98,101.0,140.0,41.69946032,2.829315216,6,2.0,3.0,4.0,126.0,1,1125,1.0,3.0,3.0,1125.0,1.7,853.8,22,47,63,145,1,1,0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,100,100,0,0,0.15
17025,6.75052e+17,20230300000000.0,470520818,100,1.0,3.0,42.21395,2.60641,8,2.0,3.0,4.0,189.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,57,87,158,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.38
17026,6.80134e+17,20230300000000.0,461676333,64,2.0,2.0,42.24712,3.11565,6,4.0,4.0,6.0,203.0,7,14,7.0,7.0,14.0,14.0,7.0,14.0,10,35,48,81,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,2,2,0,0,0.5232000277238703
17027,6.69514e+17,20230300000000.0,210785602,100,2.0,2.0,42.0362723,3.193117814,8,2.0,3.0,6.0,230.0,5,20,4.0,5.0,20.0,20.0,5.0,20.0,23,53,76,291,1,1,0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,2,2,0,0,0.14
17028,6.8015e+17,20230300000000.0,372637490,99,6.0,7.0,41.85015,3.12547,4,2.0,1.0,1.0,90.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,20,39,52,264,19,19,1,4.84,4.68,4.68,4.63,4.53,4.95,4.84,3,3,0,0,2.35
17031,6.8016e+17,20230300000000.0,206359316,100,21.0,31.0,42.37659,3.06747,8,2.0,3.0,6.0,127.0,2,45,2.0,7.0,45.0,45.0,3.2,45.0,25,55,83,254,4,4,0,4.25,4.75,4.25,4.5,4.75,4.5,4.0,21,21,0,0,0.79
17032,6.75239e+17,20230300000000.0,470573914,80,1.0,1.0,42.42461402,2.925510774,16,9.0,9.0,10.0,650.0,3,28,3.0,7.0,28.0,31.0,3.7,28.5,28,58,88,167,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.25
17040,6.80162e+17,20230300000000.0,109596426,97,43.0,78.0,41.8534609,3.0603994,6,2.0,3.0,4.0,144.0,3,365,1.0,7.0,999.0,999.0,3.3,999.0,0,0,0,15,1,1,0,3.0,2.0,2.0,4.0,5.0,5.0,3.0,42,42,0,0,0.14
17043,6.81647e+17,20230300000000.0,64875782,0,1.0,1.0,41.8505066,3.1298161,14,3.0,7.0,10.0,450.0,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
17054,6.80331e+17,20230300000000.0,107255064,98,101.0,140.0,41.72049302,2.869999204,12,4.0,6.0,6.0,370.0,1,1125,1.0,10.0,4.0,1125.0,2.0,901.3,28,54,74,279,1,1,0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,100,100,0,0,0.14
17056,6.81816e+17,20230300000000.0,116527681,92,1.0,1.0,41.81713,2.51259,6,2.0,2.0,6.0,73.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,16,44,72,92,5,5,1,4.8,4.6,4.4,4.6,4.6,4.2,4.6,1,1,0,0,1.27
17060,6.86826e+17,20230300000000.0,473462801,13,1.0,1.0,41.7534308,2.8163303,6,2.0,3.0,4.0,220.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,28,57,87,340,1,1,0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,1,1,0,0,0.14
17063,6.81858e+17,20230300000000.0,2023242,0,1.0,3.0,42.12584,3.12972,8,2.0,3.0,5.0,99.0,4,31,4.0,7.0,1125.0,1125.0,4.2,1125.0,22,50,73,209,2,2,0,4.0,4.0,4.0,4.5,5.0,4.5,4.0,1,1,0,0,0.37
17065,6.80806e+17,20230300000000.0,471972879,81,1.0,1.0,42.42011,1.86233,7,2.0,4.0,6.0,289.0,2,31,2.0,7.0,31.0,31.0,2.6,31.0,23,51,74,101,19,19,1,4.95,4.95,4.79,4.74,4.84,4.89,4.68,1,1,0,0,2.51
17067,6.8221e+17,20230300000000.0,11070060,99,5.0,6.0,41.7285,2.92399,6,2.0,3.0,3.0,137.0,3,45,3.0,7.0,45.0,45.0,4.1,45.0,26,56,86,182,5,5,0,5.0,5.0,5.0,4.6,4.8,4.8,4.8,5,5,0,0,0.66
17071,6.80815e+17,20230300000000.0,471974673,100,1.0,1.0,42.330364,2.8566239,12,2.0,4.0,4.0,482.0,2,30,2.0,5.0,28.0,30.0,2.0,30.0,30,60,90,363,2,2,0,4.0,3.5,4.0,4.0,4.0,4.5,3.0,1,1,0,0,0.43
17077,6.82642e+17,20230300000000.0,420214931,98,52.0,56.0,42.2578,3.18111,6,2.0,2.0,4.0,69.0,1,1125,2.0,7.0,2.0,1125.0,3.6,356.2,16,36,66,276,9,9,0,4.78,4.89,5.0,5.0,5.0,4.89,4.78,35,35,0,0,1.27
17079,6.87361e+17,20230300000000.0,5280654,81,18.0,18.0,42.25444,3.10739,4,2.0,2.0,4.0,180.0,7,28,3.0,7.0,28.0,28.0,7.0,28.0,10,21,25,228,1,1,0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,18,18,0,0,0.15
17081,6.80898e+17,20230300000000.0,4260952,95,19.0,19.0,42.39776,1.84186,6,2.0,3.0,5.0,198.0,7,180,7.0,7.0,180.0,180.0,7.0,180.0,20,50,80,324,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.15
17084,6.83027e+17,20230300000000.0,472477842,100,1.0,1.0,41.86674,3.13238,14,3.0,7.0,11.0,450.0,4,365,4.0,4.0,365.0,365.0,4.0,365.0,0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,1,0,0,0.13
17085,6.80906e+17,20230300000000.0,37198488,100,2.0,2.0,41.68710103,2.809113565,10,3.0,4.0,7.0,400.0,7,365,2.0,7.0,365.0,365.0,6.9,365.0,0,0,10,249,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,2,2,0,0,0.5232000277238703
17086,6.80943e+17,20230300000000.0,432556800,0,1.0,1.0,41.7530186,2.8157075,9,4.0,4.0,6.0,488.0,1,365,1.0,2.0,2.0,365.0,1.5,184.7,29,59,89,364,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
17089,6.88031e+17,20230300000000.0,305005987,0,1.0,1.0,42.3063989,3.1555391,10,2.0,4.0,14.0,529.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
17096,6.83286e+17,20230300000000.0,299368936,97,26.0,29.0,42.24277,3.20678,8,2.0,4.0,5.0,230.0,7,365,1.0,7.0,365.0,365.0,5.6,365.0,21,40,64,161,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,14,0,0,0.2
17105,6.89023e+17,20230300000000.0,104765975,100,3.0,5.0,42.1086642,3.1671217,5,3.0,2.0,2.0,220.0,5,365,5.0,5.0,365.0,365.0,5.0,365.0,30,60,90,365,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,3,3,0,0,0.5232000277238703
17108,6.83686e+17,20230300000000.0,457557532,61,215.0,533.0,41.97872,3.20097,10,3.0,4.0,3.973724568040078,422.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,0,0,0,1,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,13,13,0,0,0.5232000277238703
17114,6.89266e+17,20230300000000.0,125245492,100,57.0,84.0,42.27106,3.16518,9,2.0,3.0,6.0,999.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,57,57,0,0,0.5232000277238703
17115,6.83762e+17,20230300000000.0,389605038,99,111.0,121.0,41.893377,3.2011562,6,3.0,3.0,3.0,216.0,1,365,1.0,7.0,365.0,365.0,3.0,365.0,25,55,85,266,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54,54,0,0,0.13
17116,6.97593e+17,20230300000000.0,475888573,33,3.0,3.0,42.26021,3.18348,8,3.0,4.0,4.0,300.0,5,365,5.0,5.0,365.0,365.0,5.0,365.0,29,59,89,364,1,1,0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3,3,0,0,0.33
17118,6.97705e+17,20230300000000.0,294911614,0,3.0,3.0,42.24473,2.62837,8,4.0,4.0,4.0,323.0,2,7,2.0,3.0,1125.0,1125.0,2.0,1125.0,18,40,70,70,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,3,3,0,0,0.5232000277238703
17123,6.83795e+17,20230300000000.0,23446010,89,19.0,29.0,41.93747017,3.206967377,6,3.0,3.0,6.0,135.0,5,365,5.0,7.0,365.0,365.0,5.8,365.0,21,48,61,150,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,19,19,0,0,0.5232000277238703
17126,6.83929e+17,20230300000000.0,20931089,89,69.0,104.0,42.26601,3.10083,10,2.0,4.0,5.0,156.0,5,365,2.0,7.0,365.0,365.0,4.1,365.0,26,56,84,337,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,68,68,0,0,0.5232000277238703
17129,6.89527e+17,20230300000000.0,317047104,86,6.0,6.0,41.72667,2.92425,6,2.0,3.0,5.0,182.0,2,28,2.0,5.0,28.0,28.0,2.8,28.0,24,54,84,330,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,5,5,0,0,0.5232000277238703
17133,6.98478e+17,20230300000000.0,476066522,75,1.0,1.0,41.8129,2.63205,5,2.0,2.0,4.0,88.0,2,365,2.0,3.0,30.0,365.0,2.2,342.0,29,59,86,343,1,1,0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1,1,0,0,0.14
17135,6.89646e+17,20230300000000.0,3810507,100,4.0,4.0,42.37163,2.92004,4,2.0,2.0,4.0,150.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,26,51,78,353,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,4,4,0,0,0.5232000277238703
17136,6.89716e+17,20230300000000.0,474145022,56,1.0,1.0,42.11774868,2.715488409,16,4.0,7.0,9.0,407.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,24,54,76,327,1,1,0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1,1,0,0,0.33
17148,6.84109e+17,20230300000000.0,472779572,100,1.0,1.0,42.2929759,3.278255599,6,2.0,4.0,5.0,205.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,28,58,72,72,5,5,0,4.8,4.8,4.6,4.8,4.8,5.0,4.6,1,1,0,0,0.65
17149,6.84427e+17,20230300000000.0,134406018,93,31.0,33.0,41.7102,2.8872,11,5.0,4.0,6.0,567.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,0,0,0,35,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30,30,0,0,0.14
17154,6.84483e+17,20230300000000.0,308700439,98,140.0,185.0,41.90881,2.6793,16,5.0,6.0,12.0,641.0,2,365,1.0,7.0,365.0,365.0,2.8,365.0,0,0,0,9,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,130,123,7,0,0.5232000277238703
17156,6.8449e+17,20230300000000.0,36927037,97,20.0,40.0,41.92106,3.16885,5,2.0,3.0,3.0,136.0,1,1125,1.0,7.0,1125.0,1125.0,4.3,1125.0,13,42,69,213,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20,20,0,0,0.16
17157,6.84508e+17,20230300000000.0,472863238,0,1.0,1.0,41.807,3.05917,6,2.0,3.0,3.0,150.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,30,60,90,365,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
17164,6.90974e+17,20230300000000.0,251976436,98,36.0,53.0,41.71687,2.902173,10,2.0,5.0,10.0,18.0,2,60,2.0,2.0,60.0,60.0,2.0,60.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,25,25,0,0,0.5232000277238703
17167,6.84561e+17,20230300000000.0,116980616,100,97.0,162.0,42.00973,3.1947,6,2.0,3.0,4.0,120.0,1,1125,1.0,15.0,7.0,1125.0,4.8,483.0,0,0,2,2,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,56,56,0,0,0.5232000277238703
17170,6.91075e+17,20230300000000.0,10547296,99,151.0,270.0,41.96081564,3.229227585,6,2.0,3.0,4.0,325.0,2,360,2.0,7.0,1125.0,1125.0,3.1,1125.0,25,48,55,92,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,97,96,1,0,0.5232000277238703
17171,7.00599e+17,20230300000000.0,280315443,100,3.0,3.0,42.24258,3.0769,11,3.0,4.0,6.0,330.0,5,365,5.0,5.0,365.0,365.0,5.0,365.0,30,60,90,356,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3,3,0,0,0.33
17172,6.91121e+17,20230300000000.0,26234453,98,49.0,76.0,42.0240372,2.9884356,6,2.0,3.0,4.0,295.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,0,0,0,188,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,49,48,1,0,0.5232000277238703
17179,6.91705e+17,20230300000000.0,474613937,78,1.0,1.0,41.95516221,3.20520611,7,3.0,4.0,5.0,357.0,2,98,2.0,7.0,30.0,98.0,3.1,95.8,23,48,63,269,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
17180,7.00762e+17,20230300000000.0,149208676,88,1.0,1.0,42.44477,1.90345,8,2.0,3.0,7.0,307.0,2,30,2.0,7.0,20.0,31.0,3.0,29.8,24,54,84,327,4,4,0,5.0,4.75,4.75,5.0,4.75,4.75,4.75,1,1,0,0,1.56
17181,6.91719e+17,20230300000000.0,432584184,99,731.0,976.0,42.25621596,3.122585977,5,2.0,3.0,3.0,116.0,1,365,1.0,7.0,7.0,365.0,1.1,361.0,27,57,87,362,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,28,28,0,0,0.5232000277238703
17183,6.91742e+17,20230300000000.0,133933726,99,51.0,87.0,41.97909,3.15666,6,2.0,2.0,3.0,303.0,1,1125,1.0,7.0,7.0,1125.0,3.3,1063.9,0,0,12,41,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,50,50,0,0,0.5232000277238703
17184,6.91743e+17,20230300000000.0,133933726,99,51.0,87.0,41.995,3.17928,8,3.0,3.0,6.0,177.0,1,1125,1.0,7.0,5.0,1125.0,4.5,641.1,20,42,51,194,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,50,50,0,0,0.5232000277238703
17185,6.8465e+17,20230300000000.0,308700439,98,140.0,185.0,41.91107,2.67311,11,2.0,5.0,9.0,540.0,2,365,1.0,7.0,365.0,365.0,2.9,365.0,27,57,82,249,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,130,123,7,0,0.5232000277238703
17187,7.01016e+17,20230300000000.0,4446961,0,1.0,1.0,42.0231152,2.70043335,7,2.0,4.0,7.0,140.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,1,1,212,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
17192,6.84763e+17,20230300000000.0,10911051,99,16.0,18.0,41.97043,3.14576,9,2.0,3.0,7.0,240.0,2,365,2.0,7.0,365.0,365.0,4.0,365.0,17,41,67,330,1,1,0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,5,5,0,0,0.16
17193,6.8479e+17,20230300000000.0,64264432,98,4.0,4.0,42.43196,1.92615,5,2.0,3.0,4.0,999.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,1,30,60,61,2,2,0,3.0,3.0,3.5,4.5,5.0,5.0,3.5,4,4,0,0,0.27
17199,6.92601e+17,20230300000000.0,420214931,98,52.0,56.0,42.25012,3.18618,8,3.0,4.0,4.0,424.0,1,1125,5.0,7.0,5.0,1125.0,5.5,693.9,0,0,4,155,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,35,35,0,0,0.5232000277238703
17200,7.01222e+17,20230300000000.0,475000412,99,2.0,4.0,41.8144,2.99792,6,2.0,3.0,3.0,73.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,26,53,83,355,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.4
17201,7.01366e+17,20230300000000.0,13328366,91,15.0,22.0,41.77036,3.0048,12,5.0,7.0,9.0,690.0,2,365,2.0,4.0,1125.0,1125.0,2.3,1125.0,30,58,60,329,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,14,14,0,0,0.5232000277238703
17202,6.92815e+17,20230300000000.0,46271125,67,1.0,1.0,41.85078,3.11086,6,2.0,3.0,5.0,230.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,89,353,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
17207,7.01839e+17,20230300000000.0,646551,100,2.0,3.0,41.70626,2.89822,10,6.0,6.0,6.0,950.0,7,14,7.0,7.0,14.0,14.0,7.0,14.0,0,16,28,236,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2,2,0,0,0.15
17213,7.0197e+17,20230300000000.0,432584184,99,731.0,976.0,42.1088315,3.1587752,6,2.0,3.0,3.0,152.0,1,365,1.0,1.0,1.0,365.0,1.0,31.0,28,58,88,363,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,28,28,0,0,0.5232000277238703
17215,6.93983e+17,20230300000000.0,293605487,100,1.0,1.0,41.88827,3.1838,6,2.0,2.0,4.0,130.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,27,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
17217,7.02065e+17,20230300000000.0,105815786,100,90.0,265.0,41.90155,3.20077,8,3.0,4.0,6.0,248.0,1,46,1.0,10.0,4.0,46.0,2.1,40.3,28,58,88,363,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,5,5,0,0,0.5232000277238703
